id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,image_path,image_exists,log_price,spatial_bin
1328320920,20150421T000000,386000,4,2.25,2810,8560,1.0,0,0,3,8,1610,1200,1979,0,98058,47.4437,-122.124,2400,7600,/Users/khushirawat/Desktop/CDC/data/images/8614.png,True,12.863595239117187,2372_-6106
1934800138,20141204T000000,390000,2,1.5,1050,934,2.0,0,0,3,8,960,90,2007,0,98122,47.6029,-122.309,1470,1885,/Users/khushirawat/Desktop/CDC/data/images/8616.png,True,12.873904582205107,2380_-6115
3783100080,20140604T000000,261000,3,1.5,1810,29308,1.0,0,0,3,7,950,860,1983,0,98042,47.3585,-122.067,1790,37531,/Users/khushirawat/Desktop/CDC/data/images/8617.png,True,12.472279517715116,2368_-6103
3630110510,20140804T000000,571000,3,2.5,1920,3867,2.0,0,0,3,8,1920,0,2005,0,98029,47.5538,-121.994,2190,3841,/Users/khushirawat/Desktop/CDC/data/images/8618.png,True,13.255146239950099,2378_-6100
3277801411,20141105T000000,350000,3,2.5,1380,1590,2.0,0,0,3,9,1160,220,2012,0,98126,47.5444,-122.375,1380,1590,/Users/khushirawat/Desktop/CDC/data/images/8619.png,True,12.765691290604371,2377_-6119
742000060,20141230T000000,1200000,3,2.0,2480,13310,1.0,0,0,2,7,2480,0,1955,0,98052,47.6759,-122.114,2400,11340,/Users/khushirawat/Desktop/CDC/data/images/8621.png,True,13.997832948091215,2384_-6106
259600260,20150122T000000,345000,3,1.0,1250,7210,1.0,0,0,4,7,1250,0,1964,0,98008,47.6329,-122.121,1530,8800,/Users/khushirawat/Desktop/CDC/data/images/8622.png,True,12.75130259456002,2382_-6106
7116000425,20141125T000000,150000,2,1.0,720,4120,1.0,0,0,5,5,720,0,1915,0,98002,47.303,-122.217,940,6180,/Users/khushirawat/Desktop/CDC/data/images/8623.png,True,11.918397239722838,2365_-6111
6669240230,20150317T000000,306000,3,2.5,2588,5702,2.0,0,0,3,8,2588,0,2008,0,98042,47.3453,-122.151,2403,5703,/Users/khushirawat/Desktop/CDC/data/images/8624.png,True,12.631343648903034,2367_-6108
3626039424,20140616T000000,320000,3,2.25,1200,1400,3.0,0,0,3,8,1200,0,2005,0,98133,47.7046,-122.357,1370,6552,/Users/khushirawat/Desktop/CDC/data/images/8625.png,True,12.676079399771027,2385_-6118
1860600135,20140502T000000,2384000,5,2.5,3650,9050,2.0,0,4,5,10,3370,280,1921,0,98119,47.6345,-122.367,2880,5400,/Users/khushirawat/Desktop/CDC/data/images/8626.png,True,14.684290726630376,2382_-6118
7452500045,20140805T000000,235000,2,1.0,870,5000,1.0,0,0,3,6,870,0,1949,0,98126,47.5186,-122.375,820,5000,/Users/khushirawat/Desktop/CDC/data/images/8627.png,True,12.367345048436391,2376_-6119
4058801230,20150305T000000,256000,4,1.75,1270,6825,1.0,0,2,3,7,1270,0,1950,0,98178,47.5051,-122.242,1800,6930,/Users/khushirawat/Desktop/CDC/data/images/8628.png,True,12.45293662970407,2375_-6112
3693901720,20140701T000000,535000,4,1.75,1420,5000,1.5,0,0,4,7,1420,0,1945,0,98117,47.6771,-122.397,1490,5000,/Users/khushirawat/Desktop/CDC/data/images/8630.png,True,13.190023895035274,2384_-6120
1962200037,20140502T000000,626000,3,2.25,1750,1572,2.5,0,0,3,9,1470,280,2005,0,98102,47.6498,-122.321,2410,3050,/Users/khushirawat/Desktop/CDC/data/images/8631.png,True,13.347107247525049,2382_-6116
3323500030,20140604T000000,1270000,5,2.5,3200,17204,1.0,0,0,3,7,2160,1040,1952,0,98004,47.6209,-122.222,4090,15732,/Users/khushirawat/Desktop/CDC/data/images/8632.png,True,14.054528245836039,2381_-6111
6752601110,20140512T000000,357000,4,2.5,2380,7066,2.0,0,0,4,7,2380,0,1997,0,98031,47.3982,-122.172,2310,8127,/Users/khushirawat/Desktop/CDC/data/images/8633.png,True,12.785493861878301,2370_-6109
984220370,20150326T000000,279000,4,2.25,2090,8941,2.0,0,0,3,7,2090,0,1975,0,98058,47.4332,-122.167,1890,7946,/Users/khushirawat/Desktop/CDC/data/images/8634.png,True,12.53897064502647,2372_-6108
9310300185,20150325T000000,227000,2,1.0,1040,9100,1.0,0,0,4,7,1040,0,1937,0,98133,47.7407,-122.347,1950,13228,/Users/khushirawat/Desktop/CDC/data/images/8635.png,True,12.33270970174018,2387_-6117
1796361100,20141017T000000,265000,3,2.25,1380,7226,1.0,0,0,4,7,1140,240,1987,0,98042,47.3677,-122.091,1640,7823,/Users/khushirawat/Desktop/CDC/data/images/8636.png,True,12.487488878546145,2368_-6105
1023089140,20150106T000000,665000,3,2.0,1740,41275,1.0,0,0,3,8,1740,0,1974,1989,98045,47.4914,-121.763,2630,41275,/Users/khushirawat/Desktop/CDC/data/images/8638.png,True,13.407543823396258,2375_-6088
2516000475,20140929T000000,455000,2,1.0,1030,5000,1.0,0,0,5,6,1030,0,1917,0,98107,47.6585,-122.363,1550,5000,/Users/khushirawat/Desktop/CDC/data/images/8639.png,True,13.02805489573287,2383_-6118
3522900061,20150421T000000,418000,2,1.0,1040,6900,1.0,0,0,4,7,1040,0,1915,0,98136,47.5411,-122.391,1620,6280,/Users/khushirawat/Desktop/CDC/data/images/8640.png,True,12.94323910384853,2377_-6120
1545807180,20150506T000000,190000,4,1.75,1900,9861,1.0,0,0,4,7,1900,0,1967,0,98038,47.3615,-122.057,1720,7967,/Users/khushirawat/Desktop/CDC/data/images/8641.png,True,12.154784614286667,2368_-6103
7174800760,20140725T000000,667000,5,2.0,1900,5470,1.0,0,0,3,7,1180,720,1930,1965,98105,47.6666,-122.303,1300,3250,/Users/khushirawat/Desktop/CDC/data/images/8643.png,True,13.410546824147012,2383_-6115
844001485,20150429T000000,320900,5,2.5,2200,8500,1.0,0,0,4,7,1400,800,1971,0,98010,47.3073,-122.006,1360,8855,/Users/khushirawat/Desktop/CDC/data/images/8644.png,True,12.67888794332868,2365_-6100
2126059219,20140617T000000,493000,4,1.75,2030,18295,1.5,0,0,4,7,2030,0,1975,0,98034,47.7326,-122.179,1970,7307,/Users/khushirawat/Desktop/CDC/data/images/8645.png,True,13.108266481420335,2387_-6109
8822901175,20141229T000000,345000,3,3.5,1320,1161,3.0,0,0,3,8,1320,0,2010,0,98125,47.7162,-122.294,1320,1161,/Users/khushirawat/Desktop/CDC/data/images/8646.png,True,12.75130259456002,2386_-6115
5141000510,20140915T000000,392000,4,3.75,2220,3797,1.5,0,0,4,6,1330,890,1917,0,98108,47.5574,-122.315,1490,4340,/Users/khushirawat/Desktop/CDC/data/images/8649.png,True,12.879019669789754,2378_-6116
2742100016,20150416T000000,260000,3,1.0,940,5650,1.0,0,0,3,6,940,0,1949,0,98118,47.5551,-122.292,1180,5276,/Users/khushirawat/Desktop/CDC/data/images/8651.png,True,12.468440756144114,2378_-6115
2025700260,20150325T000000,259500,3,2.25,1490,7589,2.0,0,0,3,7,1490,0,1993,0,98038,47.3474,-122.037,1510,6603,/Users/khushirawat/Desktop/CDC/data/images/8652.png,True,12.466515835145202,2367_-6102
1454100122,20140611T000000,405000,3,2.0,1640,7201,1.0,0,0,3,8,1640,0,1948,0,98125,47.7216,-122.289,1750,7201,/Users/khushirawat/Desktop/CDC/data/images/8653.png,True,12.91164481522143,2386_-6114
8651511060,20140630T000000,530000,4,2.25,1980,15086,2.0,0,0,3,8,1980,0,1981,0,98074,47.647,-122.064,2100,10927,/Users/khushirawat/Desktop/CDC/data/images/8655.png,True,13.180634172318978,2382_-6103
5309100515,20150120T000000,537000,4,1.75,1580,3635,1.0,0,0,4,7,790,790,1910,0,98117,47.6795,-122.371,1190,3638,/Users/khushirawat/Desktop/CDC/data/images/8656.png,True,13.19375523568666,2384_-6119
3034200058,20140529T000000,400000,4,1.5,1390,7200,1.0,0,0,3,7,1140,250,1965,0,98133,47.7224,-122.332,1630,7702,/Users/khushirawat/Desktop/CDC/data/images/8657.png,True,12.899222326086994,2386_-6117
1829300210,20140506T000000,762300,4,2.5,3880,14550,2.0,0,0,3,10,3880,0,1987,0,98074,47.6378,-122.04,3240,14045,/Users/khushirawat/Desktop/CDC/data/images/8658.png,True,13.544096769794999,2382_-6102
1337800805,20140703T000000,1755000,3,2.0,2360,4800,2.0,0,0,3,9,2360,0,1909,2014,98112,47.6317,-122.312,2260,4800,/Users/khushirawat/Desktop/CDC/data/images/8659.png,True,14.377979984682511,2382_-6116
2172000075,20140623T000000,290900,2,2.0,1610,17600,2.0,0,0,3,6,1610,0,1930,1983,98178,47.4855,-122.266,1310,12950,/Users/khushirawat/Desktop/CDC/data/images/8660.png,True,12.580738282084809,2374_-6113
1923000370,20140512T000000,947500,4,2.25,3290,12329,1.5,0,0,4,10,3290,0,1968,0,98040,47.5639,-122.216,3170,12329,/Users/khushirawat/Desktop/CDC/data/images/8661.png,True,13.761583271347133,2378_-6111
7203101580,20140724T000000,410000,3,2.5,1740,4948,2.0,0,0,3,7,1740,0,2008,0,98053,47.6966,-122.025,1290,3383,/Users/khushirawat/Desktop/CDC/data/images/8662.png,True,12.923914877701906,2385_-6101
5101404144,20140724T000000,654000,4,2.5,2240,7540,1.0,0,0,3,8,1540,700,1962,0,98115,47.6965,-122.308,1960,7250,/Users/khushirawat/Desktop/CDC/data/images/8663.png,True,13.390864159490155,2385_-6115
6003500995,20140617T000000,729000,3,1.0,1580,3840,2.0,0,0,3,8,1580,0,1908,0,98102,47.6192,-122.319,1680,2624,/Users/khushirawat/Desktop/CDC/data/images/8664.png,True,13.499430382731967,2381_-6116
9106000050,20141021T000000,767250,4,3.0,2170,2500,2.0,0,0,3,8,1710,460,1997,0,98115,47.6742,-122.303,2170,4080,/Users/khushirawat/Desktop/CDC/data/images/8667.png,True,13.550569275837276,2384_-6115
2595650220,20150421T000000,313100,3,2.0,1730,12821,1.0,0,0,3,8,1730,0,1994,0,98001,47.353,-122.272,1980,11336,/Users/khushirawat/Desktop/CDC/data/images/8668.png,True,12.65428110117717,2368_-6114
7237300330,20150312T000000,268000,5,2.5,2400,4564,2.0,0,0,3,7,2400,0,2004,0,98042,47.369,-122.126,1880,4109,/Users/khushirawat/Desktop/CDC/data/images/8669.png,True,12.498745990829315,2368_-6106
1251200055,20140626T000000,1340000,4,3.5,3190,5040,2.0,0,3,3,10,2160,1030,2003,0,98144,47.5928,-122.29,2390,4800,/Users/khushirawat/Desktop/CDC/data/images/8670.png,True,14.108180918195472,2380_-6114
3758900150,20140826T000000,425000,2,1.0,1430,13300,1.5,0,0,3,6,1230,200,1921,0,98033,47.6996,-122.203,1950,11421,/Users/khushirawat/Desktop/CDC/data/images/8671.png,True,12.959846800844963,2385_-6110
1725059316,20141120T000000,2385000,4,4.0,6330,13296,2.0,0,2,3,13,4900,1430,2000,0,98033,47.6488,-122.201,2200,9196,/Users/khushirawat/Desktop/CDC/data/images/8672.png,True,14.684710101591703,2382_-6110
200500700,20140612T000000,531000,3,2.5,2120,9736,2.0,0,0,3,9,2120,0,1988,0,98011,47.7374,-122.219,2490,8763,/Users/khushirawat/Desktop/CDC/data/images/8674.png,True,13.182519183461475,2387_-6111
7686203275,20150227T000000,140000,3,1.0,1240,8000,1.0,0,0,4,6,1040,200,1954,0,98198,47.4204,-122.316,1240,8000,/Users/khushirawat/Desktop/CDC/data/images/8676.png,True,11.849404844423074,2371_-6116
8665050220,20141021T000000,459000,3,2.5,1780,4000,2.0,0,0,4,8,1780,0,1995,0,98029,47.5677,-122.003,1730,4000,/Users/khushirawat/Desktop/CDC/data/images/8677.png,True,13.036807667689546,2378_-6100
5693500760,20140707T000000,570000,3,1.0,1890,3330,1.5,0,0,4,7,1390,500,1901,0,98103,47.6597,-122.352,1530,3330,/Users/khushirawat/Desktop/CDC/data/images/8678.png,True,13.25339339419516,2383_-6118
7351000160,20140708T000000,332000,3,2.25,2120,14915,1.0,0,0,3,9,1720,400,1979,0,98001,47.3524,-122.285,2320,13100,/Users/khushirawat/Desktop/CDC/data/images/8679.png,True,12.712893259942282,2368_-6114
1236300214,20140722T000000,700000,3,2.5,2190,7982,2.0,0,0,3,8,2190,0,2004,0,98033,47.6869,-122.187,2090,8888,/Users/khushirawat/Desktop/CDC/data/images/8680.png,True,13.45883704259595,2384_-6109
2998800110,20150325T000000,1345000,4,3.25,3440,4920,2.0,0,4,3,10,2520,920,2014,0,98116,47.5727,-122.409,2350,5166,/Users/khushirawat/Desktop/CDC/data/images/8681.png,True,14.111905314512224,2379_-6120
3210950080,20140514T000000,486000,4,2.5,2150,39449,1.0,0,0,3,7,1420,730,1978,0,98024,47.5531,-121.892,2010,35717,/Users/khushirawat/Desktop/CDC/data/images/8682.png,True,13.093965960493682,2378_-6095
9198600035,20140805T000000,240000,6,1.75,2210,8594,1.0,0,0,3,7,1310,900,1959,0,98188,47.4594,-122.273,1850,8594,/Users/khushirawat/Desktop/CDC/data/images/8683.png,True,12.388398368982115,2373_-6114
3416600490,20140731T000000,675000,3,2.25,1780,4252,2.0,0,0,4,8,1540,240,1989,0,98144,47.6004,-122.292,2220,4000,/Users/khushirawat/Desktop/CDC/data/images/8684.png,True,13.42246945133505,2380_-6115
926069142,20141124T000000,480000,4,2.5,2870,35757,2.0,0,0,4,9,2870,0,1977,0,98077,47.7568,-122.05,2700,41221,/Users/khushirawat/Desktop/CDC/data/images/8685.png,True,13.081543466215237,2388_-6102
7445000115,20140527T000000,725000,3,1.5,2500,4774,1.5,0,2,3,7,1450,1050,1940,0,98107,47.6567,-122.358,1300,4000,/Users/khushirawat/Desktop/CDC/data/images/8686.png,True,13.493928313146206,2383_-6118
1460000080,20140731T000000,370000,3,2.25,1600,7620,1.0,0,0,3,7,1280,320,1987,0,98011,47.774,-122.208,1600,8215,/Users/khushirawat/Desktop/CDC/data/images/8687.png,True,12.821260987319457,2389_-6110
8835900220,20140828T000000,1442500,2,2.5,2720,16637,1.0,0,3,3,10,2160,560,1953,0,98118,47.5499,-122.264,2880,7320,/Users/khushirawat/Desktop/CDC/data/images/8688.png,True,14.181888970605053,2377_-6113
9201000030,20150313T000000,940000,4,2.75,3770,24897,2.0,0,2,4,8,2550,1220,1964,0,98075,47.5824,-122.078,2640,11502,/Users/khushirawat/Desktop/CDC/data/images/8689.png,True,13.753636218075409,2379_-6104
9169600275,20140723T000000,280000,2,1.0,2280,37500,2.0,0,0,3,7,2280,0,1932,0,98136,47.525,-122.389,2360,6000,/Users/khushirawat/Desktop/CDC/data/images/8690.png,True,12.54254845357358,2376_-6119
5125400305,20140821T000000,367500,4,2.0,1960,16015,1.0,0,0,3,7,1960,0,1980,0,98002,47.33,-122.22,1960,16015,/Users/khushirawat/Desktop/CDC/data/images/8691.png,True,12.814481318719762,2366_-6111
3395800155,20140805T000000,250000,3,1.0,990,8100,1.0,0,0,3,6,990,0,1949,0,98146,47.4839,-122.341,1210,8100,/Users/khushirawat/Desktop/CDC/data/images/8692.png,True,12.429220196836383,2374_-6117
9525600030,20150428T000000,631500,2,2.5,1780,2493,3.0,0,0,3,8,1780,0,1981,0,98107,47.6704,-122.358,2050,4400,/Users/khushirawat/Desktop/CDC/data/images/8693.png,True,13.355854804302703,2384_-6118
3626039228,20140918T000000,408000,3,1.0,1380,7015,1.5,0,0,4,7,1380,0,1925,0,98117,47.6987,-122.36,1160,6700,/Users/khushirawat/Desktop/CDC/data/images/8694.png,True,12.919024904363686,2385_-6118
6099400030,20150114T000000,320000,3,1.75,2300,41900,1.0,0,0,4,8,1310,990,1939,0,98168,47.477,-122.292,1160,8547,/Users/khushirawat/Desktop/CDC/data/images/8695.png,True,12.676079399771027,2374_-6115
1821069072,20140508T000000,335000,3,1.5,2240,87625,1.5,0,0,2,7,1480,760,1980,0,98092,47.3043,-122.094,1920,110206,/Users/khushirawat/Desktop/CDC/data/images/8696.png,True,12.721888795877375,2365_-6105
7227800110,20150409T000000,315000,6,2.0,1750,17685,1.0,0,0,4,5,1750,0,1943,0,98056,47.5096,-122.178,1750,9209,/Users/khushirawat/Desktop/CDC/data/images/8697.png,True,12.660331092405906,2375_-6109
369000045,20141010T000000,617000,3,2.5,1880,5500,2.0,0,0,4,7,1880,0,1947,2007,98199,47.657,-122.393,1230,5500,/Users/khushirawat/Desktop/CDC/data/images/8698.png,True,13.332625923631754,2383_-6120
2781280300,20141016T000000,249900,3,2.5,1610,3517,2.0,0,0,3,8,1610,0,2005,0,98055,47.4496,-122.189,1830,2889,/Users/khushirawat/Desktop/CDC/data/images/8699.png,True,12.428820118415677,2372_-6109
2125049133,20141104T000000,715000,5,1.75,1920,6500,1.0,0,0,3,7,1260,660,1951,0,98112,47.6394,-122.308,1970,5500,/Users/khushirawat/Desktop/CDC/data/images/8700.png,True,13.480039220276565,2382_-6115
9113200290,20140625T000000,725000,4,2.5,2490,5170,2.0,0,0,4,9,2490,0,2000,0,98052,47.6836,-122.162,2490,5170,/Users/khushirawat/Desktop/CDC/data/images/8701.png,True,13.493928313146206,2384_-6108
3468800310,20150113T000000,425000,2,1.0,750,4000,1.0,0,0,2,6,750,0,1933,0,98108,47.54,-122.32,1160,4000,/Users/khushirawat/Desktop/CDC/data/images/8702.png,True,12.959846800844963,2377_-6116
3157600340,20140917T000000,315000,3,1.0,1160,3700,1.5,0,0,3,7,1160,0,1909,0,98106,47.5651,-122.359,1340,3750,/Users/khushirawat/Desktop/CDC/data/images/8705.png,True,12.660331092405906,2378_-6118
3955900150,20141229T000000,360000,4,2.5,2490,4751,2.0,0,0,3,7,2490,0,2001,0,98056,47.4813,-122.188,2510,5233,/Users/khushirawat/Desktop/CDC/data/images/8706.png,True,12.793862088206213,2374_-6109
1180003175,20150410T000000,229950,2,1.0,850,6000,1.0,0,0,3,6,850,0,1924,0,98178,47.4972,-122.224,1100,6000,/Users/khushirawat/Desktop/CDC/data/images/8707.png,True,12.345621521730086,2375_-6111
3222059206,20140828T000000,265000,4,2.5,1820,16103,2.0,0,0,3,7,1820,0,2004,0,98030,47.3553,-122.196,2120,21277,/Users/khushirawat/Desktop/CDC/data/images/8708.png,True,12.487488878546145,2368_-6110
3294700030,20140509T000000,280950,3,1.75,1390,8700,1.0,0,3,4,7,840,550,1912,0,98055,47.4725,-122.202,1390,10875,/Users/khushirawat/Desktop/CDC/data/images/8709.png,True,12.545935555886208,2374_-6110
1862400528,20140716T000000,350500,2,2.5,1290,1445,3.0,0,0,3,8,1290,0,1999,0,98117,47.6955,-122.376,1470,1503,/Users/khushirawat/Desktop/CDC/data/images/8711.png,True,12.767118838519758,2385_-6119
3303990380,20141204T000000,972000,4,3.25,4010,13797,2.0,0,0,3,11,4010,0,2003,0,98059,47.5229,-122.152,3980,12120,/Users/khushirawat/Desktop/CDC/data/images/8712.png,True,13.78711211224863,2376_-6108
7852010510,20150424T000000,585000,4,2.5,2910,6250,2.0,0,0,3,8,2910,0,1999,0,98065,47.538,-121.87,2550,6250,/Users/khushirawat/Desktop/CDC/data/images/8713.png,True,13.279368835614243,2377_-6094
2976800115,20141105T000000,349170,4,1.75,1670,8856,1.0,0,2,3,7,1070,600,1955,0,98178,47.5056,-122.251,1660,8088,/Users/khushirawat/Desktop/CDC/data/images/8714.png,True,12.763317052534504,2375_-6113
3444100400,20150316T000000,349000,3,1.75,1790,50529,1.0,0,0,5,7,1090,700,1965,0,98042,47.3511,-122.073,1940,50529,/Users/khushirawat/Desktop/CDC/data/images/8715.png,True,12.762830066509972,2368_-6104
1453602313,20141029T000000,297000,2,1.5,1430,1650,3.0,0,0,3,7,1430,0,1999,0,98125,47.7222,-122.29,1430,1650,/Users/khushirawat/Desktop/CDC/data/images/8716.png,True,12.601490784782536,2386_-6114
6084600660,20140718T000000,263000,3,2.5,1720,6847,2.0,0,0,3,7,1720,0,1987,0,98001,47.3266,-122.272,1610,7790,/Users/khushirawat/Desktop/CDC/data/images/8718.png,True,12.479913113434042,2366_-6114
4139460290,20140828T000000,898000,3,2.5,3530,9753,2.0,0,0,3,10,3530,0,1997,0,98006,47.5539,-122.103,3220,9234,/Users/khushirawat/Desktop/CDC/data/images/8719.png,True,13.707926460869462,2378_-6105
325049234,20140909T000000,925000,4,2.5,3110,11422,2.0,0,0,3,9,3110,0,1989,0,98115,47.6833,-122.271,2850,7254,/Users/khushirawat/Desktop/CDC/data/images/8722.png,True,13.73755009757506,2384_-6114
1432400120,20141111T000000,165000,3,1.0,1010,7690,1.0,0,0,4,6,1010,0,1958,0,98058,47.4501,-122.176,1010,7619,/Users/khushirawat/Desktop/CDC/data/images/8723.png,True,12.013706813470414,2373_-6109
3526069070,20140528T000000,799000,4,3.0,2580,209523,2.0,0,0,3,8,2580,0,1984,0,98053,47.6932,-122.006,3440,213444,/Users/khushirawat/Desktop/CDC/data/images/8724.png,True,13.591117476312084,2385_-6100
8673400141,20141015T000000,473000,3,3.0,1380,1081,3.0,0,0,3,8,1380,0,2005,0,98107,47.6692,-122.39,1390,1140,/Users/khushirawat/Desktop/CDC/data/images/8725.png,True,13.06685278163674,2383_-6120
9206500250,20140909T000000,1104500,4,4.0,3770,8899,2.0,0,0,3,10,2940,830,2006,0,98074,47.6476,-122.079,3300,8308,/Users/khushirawat/Desktop/CDC/data/images/8727.png,True,13.914904207228952,2382_-6104
1024069159,20150313T000000,526000,3,1.75,1780,37801,1.0,0,0,3,7,1300,480,1977,0,98075,47.5858,-122.015,2380,47480,/Users/khushirawat/Desktop/CDC/data/images/8728.png,True,13.173058392858724,2379_-6101
123059071,20140708T000000,440000,3,2.0,1860,217800,2.0,0,2,3,8,1860,0,1998,0,98059,47.5157,-122.107,2500,217800,/Users/khushirawat/Desktop/CDC/data/images/8729.png,True,12.994532278619134,2376_-6105
9541600490,20150505T000000,931088,4,2.5,3510,17400,1.0,0,0,4,9,1930,1580,1957,0,98005,47.5963,-122.171,2730,12120,/Users/khushirawat/Desktop/CDC/data/images/8730.png,True,13.744110147823376,2380_-6109
2817900100,20150330T000000,450000,3,2.75,2840,39324,1.0,0,0,3,9,2200,640,1988,0,98092,47.3076,-122.101,2840,39413,/Users/khushirawat/Desktop/CDC/data/images/8732.png,True,13.017005083966255,2365_-6105
7226500100,20150219T000000,373000,8,3.0,2850,12714,1.0,0,0,3,7,2850,0,1959,0,98055,47.4859,-122.205,1480,4942,/Users/khushirawat/Desktop/CDC/data/images/8733.png,True,12.829336379587506,2374_-6110
293070120,20140918T000000,888990,4,2.75,3540,5500,2.0,0,0,3,9,3540,0,2014,0,98074,47.6181,-122.056,3540,5500,/Users/khushirawat/Desktop/CDC/data/images/8734.png,True,13.697842390710264,2381_-6103
5095400040,20140605T000000,270000,3,1.0,1500,13500,1.0,0,0,4,7,1500,0,1968,0,98059,47.4666,-122.072,1350,13680,/Users/khushirawat/Desktop/CDC/data/images/8737.png,True,12.506180941677357,2373_-6104
9558040230,20150406T000000,438800,4,2.5,2770,4432,2.0,0,0,3,9,2770,0,2004,0,98058,47.4541,-122.117,2770,5423,/Users/khushirawat/Desktop/CDC/data/images/8738.png,True,12.991801286323186,2373_-6106
3959401645,20140604T000000,355000,2,1.75,1650,4000,1.0,0,0,4,7,950,700,1947,0,98108,47.5622,-122.319,1060,4110,/Users/khushirawat/Desktop/CDC/data/images/8739.png,True,12.779875885354993,2378_-6116
9274201807,20140820T000000,580000,3,2.5,1590,1937,2.5,0,0,3,8,1590,0,2004,0,98116,47.5903,-122.388,1620,2022,/Users/khushirawat/Desktop/CDC/data/images/8741.png,True,13.270785106659046,2380_-6119
7984400005,20140626T000000,253500,3,1.0,1640,12384,1.0,0,0,4,7,1090,550,1954,0,98003,47.3256,-122.298,1550,11200,/Users/khushirawat/Desktop/CDC/data/images/8743.png,True,12.44312304677877,2366_-6115
3825310530,20140716T000000,700000,4,2.5,2590,4498,2.0,0,0,3,9,2590,0,2004,0,98052,47.7047,-122.128,2660,5238,/Users/khushirawat/Desktop/CDC/data/images/8744.png,True,13.45883704259595,2385_-6106
3277801646,20140516T000000,238000,3,2.0,1020,1204,2.0,0,0,3,7,720,300,2004,0,98126,47.5445,-122.376,1360,1506,/Users/khushirawat/Desktop/CDC/data/images/8745.png,True,12.380030154325457,2377_-6119
7852020790,20140627T000000,490000,3,2.5,2230,5348,2.0,0,0,3,8,2230,0,2000,0,98065,47.5347,-121.866,2190,5205,/Users/khushirawat/Desktop/CDC/data/images/8746.png,True,13.102162710901053,2377_-6093
984210850,20150217T000000,279950,3,1.75,1660,8303,1.0,0,0,3,7,1380,280,1974,0,98058,47.4366,-122.171,1740,8320,/Users/khushirawat/Desktop/CDC/data/images/8748.png,True,12.5423698668371,2372_-6109
455000760,20150311T000000,685000,3,2.0,2500,6733,1.0,0,0,3,8,1770,730,1979,0,98107,47.6691,-122.36,1770,6343,/Users/khushirawat/Desktop/CDC/data/images/8749.png,True,13.437175577097312,2383_-6118
2998300146,20140617T000000,936000,3,1.75,2960,12420,1.0,0,2,4,8,1480,1480,1952,0,98116,47.5739,-122.406,2700,9106,/Users/khushirawat/Desktop/CDC/data/images/8750.png,True,13.749371823835228,2379_-6120
2902200015,20150106T000000,700000,9,3.0,3680,4400,2.0,0,0,3,7,2830,850,1908,0,98102,47.6374,-122.324,1960,2450,/Users/khushirawat/Desktop/CDC/data/images/8752.png,True,13.45883704259595,2382_-6116
1089700010,20141008T000000,540000,4,2.5,2329,9436,2.0,0,0,3,9,2329,0,1995,0,98011,47.7366,-122.204,2660,10252,/Users/khushirawat/Desktop/CDC/data/images/8753.png,True,13.199326270390594,2387_-6110
2174503500,20141103T000000,550000,3,1.5,1340,6000,1.0,0,0,4,7,1340,0,1960,0,98040,47.5866,-122.25,1590,9000,/Users/khushirawat/Desktop/CDC/data/images/8754.png,True,13.217675375388819,2379_-6112
2558630060,20140530T000000,425000,3,2.25,1820,8058,1.0,0,0,3,7,1260,560,1974,0,98034,47.7241,-122.168,1850,7384,/Users/khushirawat/Desktop/CDC/data/images/8755.png,True,12.959846800844963,2386_-6108
1328330430,20150408T000000,299000,2,1.75,1270,7800,1.0,0,0,4,7,890,380,1981,0,98058,47.4438,-122.134,2020,8025,/Users/khushirawat/Desktop/CDC/data/images/8756.png,True,12.608202196848836,2372_-6107
1950900005,20141003T000000,185000,3,1.0,940,7125,1.5,0,0,4,7,940,0,1958,0,98032,47.3756,-122.297,1170,7125,/Users/khushirawat/Desktop/CDC/data/images/8757.png,True,12.128116509451258,2369_-6115
3299200080,20141003T000000,518000,4,2.75,2440,12051,1.0,0,0,5,8,1440,1000,1966,0,98133,47.7456,-122.351,2030,8006,/Users/khushirawat/Desktop/CDC/data/images/8758.png,True,13.157732451741687,2387_-6118
6752600320,20150514T000000,360000,4,2.5,2020,7289,2.0,0,0,3,7,2020,0,1994,0,98031,47.401,-122.171,2090,7259,/Users/khushirawat/Desktop/CDC/data/images/8759.png,True,12.793862088206213,2370_-6109
3438503214,20150407T000000,250000,4,2.75,1920,7102,1.0,0,0,3,7,1130,790,1992,0,98106,47.539,-122.356,1830,6440,/Users/khushirawat/Desktop/CDC/data/images/8761.png,True,12.429220196836383,2377_-6118
522079015,20150322T000000,608000,3,2.0,2400,217800,2.0,0,0,3,8,1590,810,1975,0,98038,47.4166,-121.94,2340,207781,/Users/khushirawat/Desktop/CDC/data/images/8762.png,True,13.317931805683793,2371_-6097
5560000710,20150327T000000,210000,3,1.0,1040,8970,1.0,0,0,4,6,1040,0,1961,0,98023,47.3283,-122.337,1040,8450,/Users/khushirawat/Desktop/CDC/data/images/8763.png,True,12.25486757159303,2366_-6117
3211000170,20140922T000000,255000,4,2.5,1580,7800,1.0,0,0,4,7,1580,0,1959,0,98059,47.481,-122.163,1320,7800,/Users/khushirawat/Desktop/CDC/data/images/8765.png,True,12.449022745701502,2374_-6108
